beam,rep_penalty,no_repeat_ngram,temp_fallback,id,reference,hypothesis
5,1.1,5,True,common_voice_en_38663258,He died in the attentive care of staff at the Mater Hospital in Dublin.,He died in the attentive care of staff at the Mater Hospital in Dublin.
5,1.1,5,True,common_voice_en_38663260,"The band's longest engagement was at Hollenden Hotel's Vogue Room in Cleveland, Ohio.","The band's longest engagement was at Ollenden Hotel's Vogue Room in Cleveland, Ohio."
5,1.1,5,True,common_voice_en_38729339,"Then, a stunt double would have performed a second shot at a higher altitude.",Then Stone Double would have performed a second shot at a higher altitude.
5,1.1,5,True,common_voice_en_38743450,The channel also operates a separate feed for the United Kingdom.,The channel also operates a separate feed for the United Kingdom.
5,1.1,5,True,common_voice_en_38867974,The station is owned by New River Community Church.,This station is owned by New River Community Church.
5,1.1,5,True,common_voice_en_38991758,"The victorious king all members of the Orbeli clan, excepting two brothers who escaped.","The victorious king all members of Orbele clan, excepting two brothers who escaped."
5,1.1,5,True,common_voice_en_3900314,Angela wanted to copy everything he had done.,Angelo wanted to copy everything he had done.
5,1.1,5,True,common_voice_en_39263163,"They had one daughter, Charlotte Brown Swanson.","They had one daughter, Charlotte Brown Swanson."
5,1.1,5,True,common_voice_en_39263165,He continues to live in Houston with his wife Jaclyn.,"He continues to live in Houston with his wife, Jaisalyn."
5,1.1,5,True,common_voice_en_39350221,The second level involves crossing a bridge by swinging on spider threads.,The second level involves crossing a bridge by swinging on spider threads.
5,1.1,5,True,common_voice_en_39350227,He reverted to his present condition.,He reverted to his present condition.
5,1.1,5,True,common_voice_en_39388217,"It contains numerous ponds, waterworks, and wooden Chinese pavilions.","It contains numerous ponds, waterworks and wooden Chinese pavilions."
5,1.1,5,True,common_voice_en_39544587,Track is standard gauge.,Track is standard gauge.
5,1.1,5,True,common_voice_en_39544787,"Niles invented a process for making wire, and erected mills in Norwich.",Niles invented a process for making wire and erected mills in Norwich.
5,1.1,5,True,common_voice_en_39568375,The birdlife to be found in this municipality is characteristic for the region.,The bird life to be found in this municipality is characteristic for the region.
5,1.1,5,True,common_voice_en_39568447,Her father is of Irish and Spanish descent.,Her father is of Irish and Spanish descent.
5,1.1,5,True,common_voice_en_39568460,"Humic substances, including humin, have not been observed in soils using modern analytical techniques.",humic substances including human have not been observed in soils using modern analytical techniques
5,1.1,5,True,common_voice_en_39573210,"Naval officers participated in two riots, known as Naval Riots.",Naval Officers participated in two roids known as Naval Roids.
5,1.1,5,True,common_voice_en_39584147,Rest stops were set up along the route of the march to Beni.,Rest stops were set up along the route of the march to Beni.
5,1.1,5,True,common_voice_en_39584202,"A ""component instance"" was created by ""opening"" a component.",A component instance was created by opening a component.
5,1.1,5,True,common_voice_en_39585939,The game is long out of production.,The game is long out of production.
5,1.1,5,True,common_voice_en_39586417,"Five years later, Mermans entered the first team.","Five years later, mermans enter the first stream."
5,1.1,5,True,common_voice_en_39589774,"However, it runs poorly.",however it runs poorly
5,1.1,5,True,common_voice_en_39599037,"Argentina, Switzerland and Turkey were the only nations that did not earn any medals.","Argentina, Switzerland and Turkey were the only nations that did not earn any medals."
5,1.1,5,True,common_voice_en_39599038,Anastasia died at the scene.,Anastasia died at the scene.
5,1.1,5,True,common_voice_en_39608444,His companions painted their faces in alternate perpendicular stripes of black and red.,His companions painted their faces in alternate perpendicular stripes of black and red.
5,1.1,5,True,common_voice_en_39610034,"After his athletics career, Riddick was a coach at Norfolk State University.","After his athletics career, Riddick was a coach at Norfolk State University."
5,1.1,5,True,common_voice_en_39625125,More inclusive surveys may offer more options.,More inclusive surveys may offer more options.
5,1.1,5,True,common_voice_en_39639898,If he complied with the injunction the rice would grow well.,"If he complied with the injunction, the rice would grow well."
5,1.1,5,True,common_voice_en_39646635,"While criticized for his coaching abilities, his ability to recruit was not in question.","While criticized for his coaching abilities, his ability to recruit was not in question."
5,1.1,5,True,common_voice_en_39646638,This long article strongly criticized the undemocratic practice of Mao and Deng.,This long article strongly criticized the undemocratic practice of Mao and Deng.
5,1.1,5,True,common_voice_en_39653346,"Therefore, according to Kircher, Snakestones worked.","Therefore, according to culture, snake stones worked."
5,1.1,5,True,common_voice_en_39670008,Fire suppression activities had failed to exclude fire from the southern California chaparral.,Fire suppression activities had failed to exclude fire from the southern California chaparral.
5,1.1,5,True,common_voice_en_39671717,"After the end of his contract, he was succeeded by Dror Kashtan.","After the end of his contract, he was succeeded by Drawer Custer."
5,1.1,5,True,common_voice_en_39685429,The general definition is as follows.,The general definition is as follows.
5,1.1,5,True,common_voice_en_39745071,"Unfortunately, she did not placed in the pageant that time.","Unfortunately, she did not taste in the pigeon that time."
5,1.1,5,True,common_voice_en_39745072,Orange was a strategically important location during the American Civil War.,Orange was a strategically important location during the American Civil War.
5,1.1,5,True,common_voice_en_39745077,The opposing kind of dicto simpliciter is accident.,The opposing kind of tictors visitor is accidental.
5,1.1,5,True,common_voice_en_39745079,"The head is broad, with an oblong snout and hairy, tufted ears.","The head is broad with an oblong snout and hairy, gifted ears."
5,1.1,5,True,common_voice_en_39747653,"To primitivists, domestication enslaves both the domesticated species as well as the domesticators.","To primitivists, domestication enslaves both the domesticated species as well as the domesticators."
5,1.1,5,True,common_voice_en_39780448,"InfraGard focuses on the development, management and protection of critical infrastructure.","InfraGard focuses on the development, management and protection of critical infrastructure."
5,1.1,5,True,common_voice_en_39780450,"Many frequent Buzztime players are enrolled in the ""Players Plus"" program.",Many frequent buzz time players are enrolled in the Players Plus program.
5,1.1,5,True,common_voice_en_39809054,It was covered by Jeff Buckley.,It was covered by Jeff Beckley.
5,1.1,5,True,common_voice_en_39841185,When not being used by the major events the track can be rented.,when not being used by the major event the track can be rendered
5,1.1,5,True,common_voice_en_39841188,The show's surreal humour was popular with critics.,The show's relevant rumours was popular with critics.
5,1.1,5,True,common_voice_en_39902699,Eric Henderson is a decorated Army tactical officer.,Eric Henderson is a decorated army tactical officer.
5,1.1,5,True,common_voice_en_39902710,Metaphysics is a branch of philosophy that studies the fundamental nature of reality.,Metaphysics is a branch of philosophy that studies the fundamental nature of reality.
5,1.1,5,True,common_voice_en_39930855,"She wrote the entry on Kurds in ""The Harvard Encyclopedia of American Ethnic Groups"".",She wrote the entry on Kurdish in the Harvard Encyclopedia of American Ethnic Groups.
5,1.1,5,True,common_voice_en_39934525,Westman accepted and Rosenberger was voted out.,Westman accepted and Rosenberger was voted out.
5,1.1,5,True,common_voice_en_39934526,The word 'inch' actually refers to the area of the hole in 'square inches'.,The word inch actually refers to the area of the hole in square inches.
5,1.1,5,True,common_voice_en_39963849,"The island is divided into three districts - Bridgetown, Northern and Southern Districts.","The island is divided into three districts, Bridgetown, Northern and Southern districts."
5,1.1,5,True,common_voice_en_39997575,A number of provincial highways run north to south through the county.,A number of provincial highways run north to south through the county.
5,1.1,5,True,common_voice_en_40021346,The station was near the southern edge of Bedwellty Park.,The station was near the southern edge of Bedwelty Park.
5,1.1,5,True,common_voice_en_40066227,The buns are topped with chocolate.,the buns are topped with chocolate
5,1.1,5,True,common_voice_en_40069142,Track durations taken from shop listing.,Track durations taken from shop listing.
5,1.1,5,True,common_voice_en_40069143,The community is an unincorporated area of the Town of North Hempstead.,The community is an unincorporated area of the town of North Hempstead.
5,1.1,5,True,common_voice_en_40071325,"This behaviour, known as ""tripoding"", is quite common in monitor species.",This behavior known as tripwording is quite common in monitor species.
5,1.1,5,True,common_voice_en_40116738,This branch is filled with friction composition in which a friction bar is embedded.,This planche is filled with friction composition in which a friction bar is embedded.
